filename,mfcc1_delta,mfcc2_delta,mfcc3_delta,mfcc4_delta,mfcc5_delta,mfcc6_delta,mfcc7_delta,mfcc8_delta,mfcc9_delta,mfcc10_delta,mfcc11_delta,mfcc12_delta,mfcc13_delta,mfcc14_delta,mfcc15_delta,mfcc16_delta,mfcc17_delta,mfcc18_delta,mfcc19_delta,mfcc20_delta,genre
classical.00037.au,-0.17064760625362396,0.023946870118379593,0.017705488950014114,0.00173831672873348,0.04367529973387718,-0.0019137875642627478,0.031123651191592216,-0.0061369105242192745,0.015303283929824829,-0.005340697709470987,0.0027654231525957584,-0.0011707284720614552,0.02143385447561741,0.01466653123497963,-0.0018139438470825553,-0.008215057663619518,0.02459247224032879,0.006432104855775833,-0.02188890427350998,-0.006218168418854475,classical
classical.00066.au,0.12455571442842484,-0.009134829975664616,-0.014589638449251652,0.014162090606987476,-0.01919076032936573,-0.007045061327517033,-0.0029639289714396,-0.0076744393445551395,0.0005486448644660413,-0.0041729481890797615,0.004958684090524912,0.005487398710101843,-0.005423867609351873,-0.0031978602055460215,-0.006564955227077007,-0.007890857756137848,-0.0020130707416683435,0.0010594812920317054,-0.007470051292330027,-0.011873259209096432,classical
classical.00095.au,0.12019726634025574,0.02161114290356636,-0.0139744458720088,-0.002922813408076763,-0.027001770213246346,-0.011491097509860992,-0.020765861496329308,-0.012269764207303524,-0.014635095372796059,0.011641394346952438,0.011697748675942421,-0.002108427230268717,-0.02484801411628723,-0.0021883337758481503,0.0036144042387604713,0.00503929378464818,-0.004804986994713545,0.003789156675338745,0.006657284218817949,-0.018298791721463203,classical
classical.00052.au,-0.29881551861763,-0.02472100220620632,-0.02543005906045437,-0.01150504034012556,0.01264616847038269,-0.015326475724577904,-0.005408107303082943,-0.0030733903404325247,0.001049698214046657,-0.003567199921235442,-0.0035090262535959482,-0.0014257003786042333,0.0006479070289060473,0.0052242339588701725,0.022752057760953903,0.024782627820968628,0.012511818669736385,-0.0019963448867201805,-0.007653647102415562,-0.0038145463913679123,classical
classical.00003.au,-0.034827347844839096,-0.0044377027079463005,-0.015414630062878132,-0.006761847995221615,-0.006661365740001202,-0.000383461156161502,0.0023016342893242836,-0.01487073116004467,0.010823001153767109,-0.012053819373250008,-0.003282323479652405,-0.0014938920503482223,-0.010748025961220264,-0.011247321031987667,0.007165815215557814,0.01973784528672695,0.010481630451977253,0.008905788883566856,0.007006617728620768,-0.022377735003829002,classical
classical.00013.au,-0.08308849483728409,0.02029602974653244,-0.013531722128391266,-0.045083750039339066,0.015650708228349686,-0.010398277081549168,0.01028403826057911,-0.012364218942821026,-0.0027967034839093685,-0.005798505153506994,0.001932567567564547,-0.011926458217203617,0.003449894255027175,0.013552325777709484,0.029627636075019836,0.012695405632257462,-0.012456873431801796,-0.014953188598155975,-0.016724860295653343,0.004630683921277523,classical
classical.00042.au,-0.037683986127376556,0.014936392195522785,0.009170453995466232,0.000782109156716615,0.014845863915979862,-0.004104363266378641,0.0003104319330304861,0.0037904824130237103,0.0016981563530862331,0.0018753918120637536,0.00605840515345335,0.0030784111004322767,0.0045742760412395,0.00966873113065958,0.0013738378183916211,0.000319782760925591,0.0052703628316521645,-0.00786199513822794,-0.010659114457666874,-0.006012455560266972,classical
classical.00085.au,0.18047241866588593,-0.043857596814632416,-0.01792963407933712,0.008776742033660412,-0.004135048016905785,0.021244579926133156,0.002689147600904107,0.00661185197532177,0.0016098808264359832,0.006902414374053478,-0.0019630813039839268,-0.010910375975072384,0.0001596316578797996,0.0013609378365799785,0.0018647165270522237,-0.00203691772185266,0.003741316730156541,0.0028212754987180233,-0.006215860601514578,-0.00856082420796156,classical
classical.00076.au,-0.04163563624024391,-0.07004348933696747,-0.005640056449919939,0.0077416966669261456,-0.00311337155289948,0.002584989182651043,-0.006215096917003393,-0.0009921775199472904,-0.0056502604857087135,0.008263805881142616,0.028234515339136124,0.03050355240702629,0.02027851529419422,-0.002956355456262827,-0.012257627211511135,-0.013269424438476562,0.012406764551997185,0.01603732630610466,-0.006279709283262491,-0.017498619854450226,classical
classical.00027.au,0.014010753482580185,0.03194385766983032,0.004676840268075466,-0.011186379939317703,0.0008602197631262243,-0.012432955205440521,-0.0057986099272966385,-0.0026959527749568224,0.0016910312697291374,-0.0078194011002779,-0.0059163556434214115,-0.005477352999150753,0.000993372406810522,-0.0074582286179065704,-0.004739752504974604,-0.01289981510490179,-0.011665554717183113,0.001243197126314044,-0.004246072378009558,0.0063996147364377975,classical
classical.00036.au,-0.0625167042016983,0.03189731389284134,0.010346481576561928,0.0027115889824926853,0.03160436451435089,-0.0048986258916556835,0.002439914969727397,0.0027958988212049007,0.015131262131035328,-0.008293717168271542,0.018519900739192963,0.0007298625423572958,0.009113394655287266,0.0008672034018673003,-0.018102174624800682,-0.01933732070028782,-0.029214583337306976,-0.02280549891293049,-0.002412885893136263,-0.003446376184001565,classical
classical.00067.au,0.25038236379623413,0.14728674292564392,-0.03413497656583786,-0.008951680734753609,-0.02463841624557972,-0.017739832401275635,-0.009486653842031956,-0.021653631702065468,-0.016411922872066498,-0.021495496854186058,-0.026343969628214836,-0.014607233926653862,-0.013514552265405655,-0.007142466492950916,0.0015107005601748824,-0.007071299012750387,-0.0015935336705297232,-0.003448165487498045,-0.007286086678504944,-0.004399175755679607,classical
classical.00094.au,-0.07703106105327606,0.04434461519122124,0.045521415770053864,-0.007869184948503971,0.023350408300757408,0.006815540604293346,0.02023506723344326,0.008800194598734379,0.006636562757194042,-0.0028098535258322954,0.0024192247074097395,-0.018657460808753967,-0.010402170941233635,-0.005266325082629919,0.003493663389235735,0.010024148039519787,0.005966107826679945,-0.00815690215677023,-0.012780251912772655,0.0017999832052737474,classical
classical.00053.au,-0.249079629778862,0.03164217621088028,0.03501896932721138,-0.010797391645610332,0.012837547808885574,-0.01213892363011837,0.0001508313580416143,0.0009739011293277144,0.016740120947360992,0.017457911744713783,0.012340347282588482,-0.008795003406703472,-0.006546267308294773,0.004689953289926052,0.006283222232013941,0.0038735270500183105,0.0018697050400078297,-0.007867824286222458,0.0055973040871322155,0.005678687710314989,classical
classical.00002.au,-0.020640293136239052,-0.029904240742325783,-0.011827941052615643,-0.0021941065788269043,-0.007962941192090511,-0.01067036297172308,-0.00016538836644031107,0.0021946229971945286,-0.002329325070604682,-0.019815512001514435,-0.015119158662855625,-0.015466691926121712,-0.005634145811200142,0.017193345353007317,0.001990430522710085,-0.011477931402623653,-0.008539307862520218,-0.0002503391297068447,0.015634074807167053,0.001370913814753294,classical
classical.00012.au,-0.0618288479745388,-0.03520137816667557,-0.018213896080851555,0.0073891859501600266,-1.7070991589207551e-06,-0.021490100771188736,-0.009891788475215435,-0.0023230393417179585,0.02158425934612751,0.038273174315690994,0.037041015923023224,0.009507643058896065,-0.016930369660258293,-0.02894221805036068,-0.006135072559118271,0.018420854583382607,0.01842302270233631,0.007569384761154652,0.02064221166074276,0.019681841135025024,classical
classical.00043.au,0.010269961319863796,0.03005988895893097,0.023867225274443626,0.013137135654687881,0.020128367468714714,0.011961732991039753,-0.004395923111587763,-0.0006633332232013345,-0.009608201682567596,-0.023694781586527824,-0.019718240946531296,0.008022175170481205,0.013507314957678318,0.00015354524657595903,-0.017019346356391907,-0.027070194482803345,-0.026901036500930786,-0.019049126654863358,-0.01360117644071579,-0.008892829529941082,classical
classical.00084.au,0.08112357556819916,0.01715744473040104,-0.010060619562864304,0.0028641605749726295,-0.018380632624030113,2.8086556085327175e-06,-0.008675548247992992,-0.00980597548186779,-0.0068707652390003204,0.004968065768480301,0.008343919180333614,0.009371246211230755,0.014361230656504631,0.004627462942153215,-0.006476675160229206,-0.013683116994798183,-0.013349591754376888,-0.015493029728531837,-0.0018969614757224917,0.004744470585137606,classical
classical.00077.au,0.030911598354578018,0.011645087972283363,-0.012900970876216888,0.009971871972084045,0.01845373399555683,0.002691701054573059,0.0013874758733436465,0.007708513177931309,0.011897644959390163,0.015104925259947777,0.00999065488576889,-0.003980721812695265,-0.017084188759326935,-0.014934749342501163,-0.007701326627284288,-0.008211702108383179,-0.0029637254774570465,0.0020361447241157293,0.0027620347682386637,0.011257278732955456,classical
classical.00026.au,0.02057952806353569,0.006927041802555323,-0.00620150426402688,0.005411769263446331,0.006342626176774502,-0.0018459284910932183,0.0041707344353199005,-0.004622809588909149,-0.011739902198314667,-0.00300236651673913,0.010686430148780346,0.00795343704521656,-0.008853896521031857,-0.011186611838638783,-0.004443795420229435,0.005843458231538534,-0.002857479965314269,-0.009548457339406013,-0.001103648217394948,-0.0019938843324780464,classical
classical.00006.au,-0.08269481360912323,0.00977617409080267,0.03442007675766945,-0.0011979517294093966,0.009994721040129662,-0.0033988149370998144,0.013943618163466454,0.002175637288019061,0.002613937947899103,-0.001002760138362646,0.01633009873330593,0.010007214732468128,0.020368745550513268,0.008374804630875587,-0.006261384580284357,-0.014932855032384396,-0.014854401350021362,-0.005256360862404108,-0.012630770914256573,-0.007519559934735298,classical
classical.00057.au,0.09004154801368713,-0.04579649493098259,-0.015654824674129486,0.019043026491999626,0.007632550783455372,0.00180189055390656,0.00395628809928894,-0.002230115467682481,-0.006107810884714127,-0.002070836955681443,0.006595176178961992,0.00561422249302268,-0.004098278470337391,-0.011181780137121677,-0.016171477735042572,-0.01637927070260048,-0.01054373662918806,0.0031226209830492735,0.004975961521267891,-0.005628281272947788,classical
classical.00063.au,0.013586880639195442,0.00014036198263056576,-0.01700126752257347,-0.01711207441985607,-0.004612558521330357,0.0016183455009013414,0.0012970207026228309,-8.161954610841349e-05,0.005594142246991396,0.005183991976082325,-0.0017732279375195503,0.0023859720677137375,0.008302433416247368,0.007146404590457678,0.0026257899589836597,0.0009782633278518915,0.003922955133020878,0.002101575955748558,-0.004518863745033741,-0.0046357084065675735,classical
classical.00032.au,0.02899804152548313,0.011983110569417477,0.0017063424456864595,0.00595418456941843,0.0008829123107716441,-0.0013901565689593554,0.0069138966500759125,0.002617017598822713,-0.003459504572674632,-0.007397733628749847,-0.002364947460591793,0.0009114172426052392,-0.0032026018016040325,0.0012152481358498335,-0.002395330462604761,0.0050865099765360355,0.010246239602565765,0.011031407862901688,-0.002581269247457385,-0.00950709916651249,classical
classical.00090.au,-0.12221142649650574,0.0009646736434660852,0.022720377892255783,-0.0025986938271671534,0.0011150097707286477,0.005683330353349447,0.00978035293519497,-0.0025965000968426466,0.002782039809972048,-0.0017083755228668451,0.01094744447618723,0.009318974800407887,0.002689851215109229,0.0045685432851314545,0.013614758849143982,0.022730883210897446,0.012945988215506077,0.004754940047860146,0.014215261675417423,-0.003747261594980955,classical
classical.00080.au,-0.08424058556556702,0.02889631688594818,0.01249823160469532,-0.006458525080233812,-0.013470069505274296,-0.0026211137883365154,-0.0024657128378748894,-0.006464766338467598,-0.0038487499114125967,-0.005722634494304657,-0.005005452781915665,-0.004239599220454693,-0.005767665803432465,-0.0007630965556018054,0.007197714410722256,0.009182353504002094,0.010034759528934956,0.007522448897361755,0.004937754012644291,0.0040677860379219055,classical
classical.00022.au,-0.06587709486484528,-0.010158834978938103,0.0018311594612896442,-0.03362502530217171,-0.006270432844758034,-0.0051428587175905704,-0.008661802858114243,-0.011454662308096886,-0.012264703400433064,-0.015744781121611595,0.02318033203482628,0.010998360812664032,-0.005083973053842783,0.0003947400255128741,0.0021262054797261953,0.0016837927978485823,0.013445403426885605,0.0009181979112327099,-0.0023200868163257837,0.001359996385872364,classical
classical.00073.au,-0.17857760190963745,-0.018168479204177856,0.003938009031116962,0.005362049676477909,0.009445387870073318,-0.00015971905668266118,0.00223727198317647,0.012911136262118816,-0.00011354550952091813,-0.00513342535123229,0.02668861858546734,0.0450584702193737,0.02689497359097004,0.006326007191091776,-0.012958741746842861,-0.021562417969107628,-0.013351953588426113,0.005296030081808567,0.015197930857539177,0.002964080311357975,classical
classical.00047.au,-0.030371274799108505,-0.027111297473311424,-0.006176602561026812,0.011853355914354324,0.01524096168577671,0.012751211412250996,-0.0032405646052211523,-0.008449300192296505,0.0010507507249712944,0.00253857858479023,-0.0032706684432923794,0.014002390205860138,0.019985098391771317,0.00839055236428976,-0.008635089732706547,-0.018642131239175797,-0.014101280830800533,0.014314540661871433,0.021155517548322678,-0.004023978486657143,classical
classical.00016.au,0.21422304213047028,0.022502977401018143,-0.03257831558585167,0.011041891761124134,-0.012462494894862175,-0.007940629497170448,-0.024473687633872032,-0.015923485159873962,-0.024935686960816383,-0.0008102016290649772,-0.013550728559494019,-0.001496584271080792,-0.0022805705666542053,0.004107319284230471,0.0029931392055004835,0.0011424332624301314,-0.012895455583930016,-0.021628549322485924,-0.016413096338510513,-0.007079575676470995,classical
rock.00039.au,-0.005154390819370747,-0.005454570055007935,0.000986240105703473,-0.011260271072387695,-0.009687102399766445,-0.00869822409003973,-0.0003428072086535394,-0.00030018945108167827,-0.0038923113606870174,-0.002191005041822791,0.0005979929119348526,-0.0023094522766768932,-0.003703779075294733,-0.006135390605777502,-0.005284609738737345,-0.0009509309311397374,0.00242506992071867,0.0035694341640919447,-0.0008776165777817369,-0.0077016111463308334,rock
rock.00068.au,-0.052304238080978394,-0.020679332315921783,-0.016108747571706772,0.002689041430130601,0.0019504729425534606,0.008492819964885712,-0.0008370417053811252,-0.009257004596292973,-0.015655748546123505,-0.003091081976890564,0.006453130394220352,0.005424945615231991,-0.0021144102793186903,0.0013597548240795732,-0.005644664634019136,-0.014302562922239304,-0.003136629704385996,-0.010266270488500595,-0.00795765407383442,-0.0006973599665798247,rock
rock.00078.au,0.03272112086415291,0.025370264425873756,-0.034742970019578934,-0.0030171615071594715,-0.004557965788990259,-0.011385930702090263,-0.007649791426956654,-0.004011381883174181,-0.006524127908051014,-0.007554346229881048,-0.006319466978311539,-0.00356592470780015,0.003179234219714999,-0.0070204664953053,0.00841811578720808,-0.00036703405203297734,0.00571755925193429,0.00405339477583766,0.002847622148692608,-0.00963076762855053,rock
rock.00029.au,-0.022729743272066116,0.035427939146757126,-0.032755691558122635,0.00974635872989893,0.0044033583253622055,-0.008227463811635971,-0.00974744837731123,-0.0033096105325967073,-0.008710749447345734,0.0029871007427573204,0.00031334065715782344,-0.008632066659629345,0.005729460623115301,0.0023883625399321318,-0.004406805615872145,-0.004737328737974167,-0.0032802412752062082,-0.002055328106507659,-0.0037361322902143,-0.0023857641499489546,rock
rock.00009.au,-0.14173062145709991,0.05433076620101929,0.008806652389466763,-0.0061659300699830055,0.026010552421212196,0.0006422402802854776,0.02171233668923378,-0.003545548999682069,0.028372349217534065,-0.009709218516945839,0.030456814914941788,-0.00587258767336607,0.0012975209392607212,0.0014754337025806308,0.013142667710781097,-0.018419399857521057,-0.008625167421996593,0.004330877214670181,0.009298349730670452,-0.010813108645379543,rock
rock.00058.au,0.012429569847881794,-0.032961346209049225,0.04195810481905937,0.00478237634524703,0.006005911156535149,0.0025898751337081194,-0.01831546612083912,0.008990122936666012,0.0035309840459376574,0.012794951908290386,0.00820328388363123,-0.003310637315735221,-0.0017327484674751759,-0.00043589554843492806,0.002027713693678379,0.0007481261272914708,0.019130248576402664,0.0015520020388066769,0.0004910854622721672,-0.01458753552287817,rock
rock.00048.au,-0.01245931163430214,0.002971908776089549,-0.0033658300526440144,-0.017027530819177628,-0.0004476634203456342,0.02088226191699505,0.004281932953745127,0.0011861820239573717,0.0011029246961697936,0.007664509583264589,0.005544894840568304,-0.004110538400709629,0.014334101229906082,-0.0018594684079289436,0.0060998243279755116,-0.00681037362664938,-0.008310504257678986,-0.007170467171818018,0.0044234748929739,0.011145778931677341,rock
rock.00019.au,0.015684446319937706,0.009691299870610237,-0.006794371176511049,0.012818746268749237,0.010036589577794075,-0.004385955631732941,0.011440431699156761,0.0015259493375197053,0.002915246644988656,0.01090494729578495,0.012620151042938232,0.004191024694591761,0.012712850235402584,-0.004686230327934027,0.0027194656431674957,0.001714412122964859,0.0013513948069885373,0.002275764709338546,0.0012380009284242988,-0.004738889634609222,rock
rock.00008.au,-0.004733385983854532,-0.0004096115881111473,0.0027720294892787933,0.0068557383492589,-4.522466770140454e-05,0.0011960588162764907,0.003544100094586611,-0.005014338530600071,0.01260608434677124,-0.0003313656779937446,-0.0022431493271142244,0.007073994725942612,-7.59111499064602e-05,0.007161699701100588,-0.004035557620227337,0.003761932486668229,-0.000835743616335094,0.007567776832729578,0.006155459210276604,0.006186639424413443,rock
rock.00059.au,-0.01519830897450447,0.023177044466137886,0.00958335492759943,-0.008387777023017406,-0.02965455874800682,-0.013533346354961395,0.023605216294527054,0.003966330084949732,0.010772238485515118,0.0041816323064267635,-0.010084802284836769,-0.007194160018116236,0.01413963083177805,0.013279777020215988,-0.005101707763969898,-0.010761367157101631,-0.006068403832614422,-0.003818168304860592,0.00860346108675003,0.014644996263086796,rock
rock.00049.au,0.23126405477523804,-0.062127865850925446,-0.037863653153181076,-0.012704921886324883,-0.007092150393873453,0.01955615170300007,-0.0010468013351783156,-0.013979190029203892,0.001390058547258377,0.00805690512061119,-0.002768356818705797,-0.0038852975703775883,0.001906768186017871,-0.001210536458529532,0.004057107958942652,-0.0002608142385724932,0.0004161965916864574,0.003825521795079112,0.005277625750750303,0.009843527339398861,rock
rock.00018.au,-0.06586459279060364,0.03121967427432537,-0.005525037180632353,0.012124107219278812,0.012020798400044441,-0.010299235582351685,0.01123117282986641,-0.008533493615686893,0.0033048861660063267,-0.001483069732785225,0.01313602551817894,-0.014086856506764889,0.005594608373939991,-0.0035058034118264914,0.0038197338581085205,-0.006377816665917635,0.00858981627970934,-0.006099293008446693,-0.002083198633044958,-0.009737581014633179,rock
rock.00038.au,0.007935049012303352,0.011801770888268948,0.007891695946455002,0.01859547756612301,0.0021031086798757315,0.004554183222353458,0.008578022010624409,-0.00564200896769762,0.00425173481926322,0.0011914942879229784,0.0029803721699863672,0.004434584174305201,0.004003059584647417,-0.002667694352567196,-0.0007705072057433426,0.004553485661745071,-0.0013647174928337336,-0.0037110496778041124,-0.0041961828246712685,0.001249241759069264,rock
rock.00069.au,0.0014682100154459476,0.0006869877106510103,0.01591283641755581,-0.012703794986009598,-0.007920809090137482,-0.0009127467055805027,0.012072769924998283,-0.003855179762467742,0.013293427415192127,-0.012056428007781506,-0.007998383603990078,0.026723414659500122,0.0010931858560070395,0.008280649781227112,-0.022218240424990654,-0.030884040519595146,-0.004581056069582701,0.006608564872294664,-0.02458188310265541,0.004189101979136467,rock
rock.00079.au,-0.012611149810254574,-0.013011753559112549,0.017990881577134132,0.008331123739480972,0.002520001493394375,-0.006276278290897608,-0.002138628624379635,-0.008774333633482456,-0.00844563264399767,-0.014376548118889332,-0.001578164636157453,-0.00279825902543962,-0.005242692306637764,-0.00537928706035018,-0.00252460315823555,0.015822384506464005,0.0032248382922261953,-0.0022094862069934607,0.0041750166565179825,0.01661275513470173,rock
rock.00028.au,0.005135759711265564,0.022054938599467278,-0.02679615281522274,0.026604946702718735,0.0017242062604054809,0.016679799184203148,-0.004681414924561977,0.011816098354756832,0.011181237176060677,-0.020460601896047592,0.007099115289747715,0.004553474951535463,-0.0057590133510529995,0.003595709102228284,-0.0013219508109614253,0.0027541539166122675,0.002555651357397437,-0.004927488509565592,0.002105496823787689,0.005019027274101973,rock
rock.00091.au,0.014798835851252079,-0.004769978113472462,-0.0009250582079403102,-0.016129925847053528,-0.004259608685970306,0.0041455114260315895,0.004028460942208767,-0.004645383916795254,0.0007470776909030974,0.004376078024506569,0.008021693676710129,0.01067744754254818,0.00117909733671695,-0.004481852054595947,-0.004965441767126322,-0.01181642897427082,-0.004875382408499718,-0.0076687452383339405,-0.006074579898267984,-0.01160010602325201,rock
rock.00033.au,0.11898799985647202,-0.03788211941719055,0.0365988090634346,0.0029296875,-0.025054970756173134,-0.005096035078167915,-0.0021694519091397524,-0.00395773584023118,0.003521508537232876,0.015557336620986462,0.00881761871278286,0.0002322982472833246,-0.009271242655813694,-0.007344678044319153,-0.016726084053516388,-0.008178184740245342,-0.004145781043916941,-0.003876990405842662,-0.002651502611115575,0.007340807467699051,rock
rock.00062.au,0.10435215383768082,0.027317415922880173,0.02084752544760704,-0.0008888863958418369,-0.0012215705355629325,-0.006121912971138954,-0.005780414678156376,0.0018398019019514322,0.00497020035982132,-0.005139787681400776,0.007874015718698502,-0.004079236648976803,0.00633857911452651,-0.0006824505981057882,-0.0033245643135160208,-0.0011257000733166933,0.006124404259026051,-0.005855174735188484,-0.001960144145414233,0.004979543387889862,rock
rock.00056.au,0.041320912539958954,0.023910801857709885,-0.02921856939792633,0.0010785566410049796,-0.00903075560927391,-0.015568451955914497,0.01455078087747097,0.00935292150825262,-0.015740027651190758,0.0038489741273224354,-0.00010299240238964558,-0.006616204511374235,0.022420531138777733,0.004928920418024063,-0.027828630059957504,-0.00682388711720705,0.002815650776028633,-0.002818845445290208,0.014397799968719482,-0.007898232899606228,rock
rock.00007.au,-0.001924188807606697,-0.023620333522558212,0.010191477835178375,0.02893945947289467,0.009102060459554195,-0.017061341553926468,-0.009570738300681114,0.001809252891689539,-0.007208663504570723,0.009798189625144005,-0.008322421461343765,0.0037969094701111317,-0.002057412639260292,-0.01021848525851965,-0.0023973307106643915,-0.008410586044192314,0.0007622572011314332,0.00966025609523058,0.0005748008261434734,-0.0005059415707364678,rock
rock.00017.au,0.04947318509221077,-0.0024934387765824795,0.009285137988626957,0.00036967970663681626,-0.005587493069469929,0.001246633823029697,0.003913124091923237,0.0021459958516061306,-0.003368906443938613,-0.005403992719948292,2.500426307960879e-05,0.0053799827583134174,-0.0019494198495522141,-0.007179780397564173,0.0043215141631662846,0.00023382353538181633,-0.0065031396225094795,-0.0006312682526186109,-0.011547562666237354,-0.011815491132438183,rock
rock.00046.au,0.06030641496181488,-0.020697757601737976,-0.005546394269913435,-0.01576317474246025,-0.0046532610431313515,-0.0009371587075293064,-0.0013726596953347325,0.001072251470759511,0.010573488660156727,-0.005154342856258154,-0.005504139699041843,-0.012726726941764355,-0.00777075020596385,-0.002392331138253212,0.0037154199089854956,-0.0010183656122535467,-0.006137948948889971,-0.0022964507807046175,-0.008772511035203934,-0.011567069217562675,rock
rock.00072.au,0.035293687134981155,-0.03624513000249863,-0.02327614650130272,0.02717743068933487,0.00436899671331048,-0.0010558111825957894,-0.008418160490691662,-0.019017457962036133,0.005080344621092081,0.017422497272491455,-0.007219942286610603,-0.01087066251784563,-0.012195742689073086,-0.0032144179567694664,0.000537192274350673,0.004912289325147867,-0.0034609062131494284,0.014584717340767384,0.017309196293354034,0.009977306239306927,rock
rock.00023.au,-0.08086125552654266,0.06717178225517273,-0.009742441587150097,-0.006739912088960409,0.016547445207834244,-0.012730415910482407,0.0270973052829504,0.0002247721131425351,0.020946918055415154,-0.0011482607806101441,0.014289386570453644,-0.006482847034931183,-0.0009620364871807396,-0.008394782431423664,-0.00037952125421725214,-0.008536087349057198,0.007102786563336849,-0.010495235212147236,-0.0041147684678435326,-0.008030559867620468,rock
rock.00081.au,-0.03301089257001877,0.019809717312455177,0.011455384083092213,-0.006785842124372721,0.0006961468607187271,0.015313864685595036,0.025247637182474136,0.009622424840927124,0.012319858185946941,0.007852187380194664,0.0022268674802035093,-0.00951390527188778,0.0020544552244246006,-0.01999235898256302,-0.023556502535939217,-0.008104713633656502,-0.006229047197848558,0.008895578794181347,0.014769444242119789,-0.008026769384741783,rock
rock.00003.au,0.0679607167840004,0.02847765013575554,0.006585382856428623,0.0006972598494030535,-0.02959234081208706,-0.03184227645397186,-0.006231372710317373,0.017640477046370506,-0.0029470340814441442,0.016769489273428917,0.0016506132669746876,-0.0001711402874207124,0.01744345761835575,-0.008211650885641575,0.004436476621776819,0.00891911145299673,0.0069194212555885315,-0.007626653183251619,-0.008800688199698925,0.00503446813672781,rock
rock.00052.au,-0.03055283986032009,0.0007124072290025651,0.02628643810749054,-0.030958445742726326,-0.016800032928586006,0.00018394039943814278,-0.01699085719883442,-0.0016005679499357939,0.0026959849055856466,-0.02547810599207878,-0.02176918461918831,-0.00432077469304204,-0.00808094535022974,-0.013909992761909962,0.008655590005218983,-0.021038606762886047,-0.01249503530561924,-0.0025995266623795033,-0.007784728426486254,-0.0008521644049324095,rock
rock.00095.au,0.07453358918428421,0.0357147715985775,-0.011815340258181095,-0.021076571196317673,-0.005899166222661734,0.008561811409890652,-0.005541081540286541,-0.013430599123239517,0.0034462574403733015,0.022710878401994705,0.005062957294285297,-0.005770282819867134,0.007854156196117401,0.023859746754169464,0.007922517135739326,0.002173843327909708,0.006828996818512678,0.008691373281180859,-0.0028739606495946646,-0.0004811677790712565,rock
rock.00066.au,0.06940058618783951,0.02655091881752014,-0.0332132950425148,-0.012690335512161255,0.02610119991004467,-0.011868806555867195,-0.018255814909934998,0.0031404406763613224,-0.006656691897660494,-0.01880611479282379,-0.009468024596571922,-0.009243736043572426,0.005786556284874678,0.004836588632315397,-0.0030953376553952694,-0.009365430101752281,0.008084668777883053,0.0030305280815809965,-0.0017511514015495777,0.000620278820861131,rock
rock.00037.au,0.03441633656620979,0.0020991654600948095,-0.010200515389442444,0.0011048298329114914,-0.004530507139861584,0.005899779032915831,0.018576253205537796,0.0008670935058034956,0.0064388299360871315,0.022904764860868454,0.009134176187217236,-0.00468177767470479,0.0033305806573480368,-0.001550478395074606,0.0010215786751359701,0.008310033939778805,0.004435909446328878,0.005266866646707058,0.0075167398899793625,0.007603809237480164,rock
rock.00027.au,-0.08583050221204758,0.006767909042537212,-0.00947489868849516,-0.001168435555882752,0.014750787988305092,-0.008505969308316708,0.018528074026107788,-0.004588519223034382,0.002416309667751193,0.0061303963884711266,-0.007997851818799973,0.0015026615001261234,0.004374780226498842,0.0011264123022556305,0.0016422064509242773,-0.00028750899946317077,-0.01386422012001276,-0.0013798493891954422,-0.006227485835552216,-0.010482735000550747,rock
rock.00076.au,0.026703476905822754,0.012305505573749542,-0.02972511202096939,-0.0009054624824784696,-0.022557534277439117,-0.025022640824317932,-0.014209256507456303,-0.009561608545482159,-0.011580278165638447,-0.016593150794506073,-0.0023043272085487843,-0.012320265173912048,0.011333543807268143,-0.013540942221879959,-0.007822751998901367,-0.0043307337909936905,-0.0004672945069614798,0.0016542915254831314,0.00019753043306991458,-0.005034978501498699,rock
rock.00085.au,0.016385307535529137,-0.015862153843045235,-0.004345681983977556,0.02251383475959301,-0.03990395739674568,-0.01583484746515751,0.02139654941856861,-0.007200857158750296,0.004169822670519352,-0.00840607937425375,0.006780078634619713,0.006449973210692406,0.0021935284603387117,0.010741949081420898,0.005255003459751606,-0.0185073334723711,0.018688596785068512,0.03091997466981411,-0.0016333726234734058,0.004867909010499716,rock
rock.00042.au,0.004968924913555384,-0.0034927160013467073,-0.014053392224013805,0.015353299677371979,-0.01383279450237751,-0.013486020267009735,-0.028613124042749405,-0.010686835274100304,-0.007615012116730213,-0.012909388169646263,-0.014570928178727627,-0.0007863221690058708,0.0015693209134042263,-0.0058953966945409775,-0.008406026288866997,-0.009497102349996567,-0.010527392849326134,-0.0038588973693549633,0.003878378076478839,-0.0025204753037542105,rock
rock.00013.au,0.054136548191308975,-0.0500139445066452,0.0005456702201627195,-0.022894933819770813,-0.016567155718803406,0.0022950167767703533,-0.013115129433572292,0.0027041800785809755,-0.017599284648895264,0.012005009688436985,-0.012678191997110844,-0.002991150366142392,-0.0070125507190823555,-0.0036817234940826893,-0.0066699618473649025,-0.005182837601751089,-0.017801962792873383,0.0003243126848246902,-0.0205704253166914,-0.008995246142148972,rock
rock.00002.au,0.03149713948369026,-0.016569038853049278,0.013575519435107708,-0.019208062440156937,-0.014040295965969563,-0.0004168227897025645,0.009015068411827087,0.012367459014058113,-0.015811651945114136,-0.004706357605755329,-0.010885249823331833,0.007806232664734125,0.005340138915926218,0.013344389386475086,-0.02933824434876442,-0.002224226016551256,0.005904749967157841,-0.008067643269896507,-0.01445937529206276,0.00499380100518465,rock
